source_type,id,ai_summary,ai_tag,content,created_at,creator,description,image_url,link,pub_date,seq,source_id,source_name,title,updated_at,ai_org,ai_region,article_id,category,country,datatype,is_duplicate,fetched_at,keywords,language,pub_date_tz,sentiment,sentiment_stats,source_icon,source_priority,source_url,video_url
NEWSAPI,a51f1506-1d9d-4607-9952-354914ecb5fa,,,"The Oklahoma City Thunder will head into the NBA playoffs as large favorites to repeat as champions, but the betting public will be more focused on the teams just below them on the odds board.
The T… [+4123 chars]",,Doug Greenberg,"The Thunder (+110) remain large betting favorites to repeat as NBA champions, but the betting public also likes the Spurs (+500) and Celtics (+550) to give Oklahoma City a run for its money.",https://a2.espncdn.com/combiner/i?img=%2Fphoto%2F2025%2F1112%2Fr1574529_1296x729_16%2D9.jpg,https://www.espn.com/espn/betting/story/_/id/48521772/thunder-remain-nba-title-betting-favorites-spurs-celtics-follow,2026-04-18 14:48:00.000000,,espn,ESPN,"Thunder remain NBA title betting favorite; Spurs, Celtics follow - ESPN",,,,,,,,,,,,,,,,,,
NEWSDATA,7b38e86e-8c09-40d7-be3a-ca5d0ab22225,"There is no article provided. Please share the article you'd like me to summarize, and I'd be happy to help you with a summary and suggest some tags.",,ONLY AVAILABLE IN PAID PLANS,,,On Sunday at 1:11 a.m. the National Weather Service released a freeze warning valid from 11 p.m. until Monday 10 a.m. for Carbon and Monroe counties.,https://www.pennlive.com/resizer/v2/UZ3TLXITABAGRDAD7FS3LH6ZIU.png?auth=464b67de02acae8421301ec135ba654c6339b504f1e98516b8b4db4cfd930ad1&smart=true&height=1200,https://www.pennlive.com/weather-alerts/2026/04/freeze-warning-issued-for-carbon-and-monroe-counties-until-monday-morning-temperatures-as-low-as-25.html,,,pennlive,Pennlive,Freeze warning issued for Carbon and Monroe counties until Monday morning – temperatures as low as 25,,,,17e98a9855827d3565d8ee03a31c7014,"environment,top",united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/pennlive.jpg,10438,https://www.pennlive.com,
NEWSDATA,0fc783f5-c257-445e-bce4-ca7d57a36293,,,ONLY AVAILABLE IN PAID PLANS,,advance local weather alerts,"At 1:11 a.m. on Sunday, the National Weather Service released a freeze warning valid from 11 p.m. until Monday 10 a.m. for Carbon and Monroe counties.",https://www.lehighvalleylive.com/resizer/v2/2WW2EWUIMFGKDIYEI2CVKJLDT4.png?auth=805e8c4d03ba8469d46900a086bc9143d367378a1a62d8761b371ed7f6181823&smart=true&height=1200,https://www.lehighvalleylive.com/weather-alerts/2026/04/freeze-warning-in-place-for-carbon-and-monroe-counties-until-monday-morning-temperatures-falling-to.html,,,lehighvalleylive,Lehighvalleylive,Freeze warning in place for Carbon and Monroe counties until Monday morning – temperatures falling to 25,,,,153bb6b63d0250db61c064461a5b5fc8,"environment,top",united states of america,,false,,"united robots,@exalerts,weather alerts,section:/weather-alerts,@exclude",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/lehighvalleylive.jpg,7850,https://www.lehighvalleylive.com,
NEWSDATA,e5ed619e-0954-40f6-9b47-ee77e9980152,I couldn't find any information in the text you provided. It appears to be a placeholder message typically found in paid or premium content or features. Could you please provide the actual article you would like me to summarize?,,ONLY AVAILABLE IN PAID PLANS,,,"At 1:11 a.m. on Sunday, the National Weather Service released a freeze watch valid for Tuesday between midnight and 9 a.m. for Delaware and Philadelphia counties.",https://www.pennlive.com/resizer/v2/CNTA6VEFGZERBJWFQKG4TFTGZE.png?auth=b5aa27171157e85457ddf4add42b46d3a6447ddbdb77bdd70e04a8a1c5b0cb2c&smart=true&height=1200,https://www.pennlive.com/weather-alerts/2026/04/freeze-watch-in-place-for-delaware-and-philadelphia-counties-for-tuesday-temperatures-to-drop-to-30.html,,,pennlive,Pennlive,Freeze watch in place for Delaware and Philadelphia counties for Tuesday – temperatures to drop to 30,,,,efd1606c8413a8a127d2854b9e3a7b28,"environment,top",united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/pennlive.jpg,10438,https://www.pennlive.com,
NEWSDATA,e3331e41-ccb6-4ca1-8f51-78b881e1d4ea,,,ONLY AVAILABLE IN PAID PLANS,,,On Sunday at 1:11 a.m. the National Weather Service issued a freeze watch valid for Tuesday between midnight and 9 a.m. for Delaware and Philadelphia counties.,https://www.lehighvalleylive.com/resizer/v2/AMRALFQUIZAM5ENLREUS7QMTOE.png?auth=7ccecd471d600b4d2ec794b9714df5075cfd20b6d3857eabe0e6479239244b1c&smart=true&height=1200,https://www.lehighvalleylive.com/weather-alerts/2026/04/delaware-and-philadelphia-counties-under-a-freeze-watch-tuesday-temperatures-to-dip-to-30.html,,,lehighvalleylive,Lehighvalleylive,Delaware and Philadelphia counties under a freeze watch Tuesday – temperatures to dip to 30,,,,f275f5497325ba199cdb90f645db6c40,"environment,top",united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/lehighvalleylive.jpg,7850,https://www.lehighvalleylive.com,
NEWSDATA,5e777fb6-933f-47d0-9bc9-0ceda0135925,"There is no article provided for me to summarize. Please provide the article you would like me to summarize, and I'll do my best to summarize it for you and also suggest a few relevant tags.",,ONLY AVAILABLE IN PAID PLANS,,daily caller news foundation,"By any honest measure, rural America is under siege – not from foreign adversaries, but from within. For decades, unelected bureaucrats, entrenched regulators, and a bloated federal apparatus have waged a quiet but devastating war on the communities that feed, fuel, and defend our nation.",https://ijr.com/wp-content/uploads/2026/04/jorge-martinez-the-swamps-war-on-rural-america-and-trumps-fight-to-end-it.jpg,https://ijr.com/jorge-martinez-the-swamps-war-on-rural-america-and-trumps-fight-to-end-it/,,,ijr,Ijr,JORGE MARTINEZ: The Swamp’s War On Rural America And Trump’s Fight To End It,,,,e51017e9ddb55bfa811a8657f0243651,"politics,top",united states of america,,false,,"u.s. news,big-tent-ideas,dcnf",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/ijr.png,52463,https://ijr.com,
NEWSAPI,68e991ba-6614-4619-a37f-adf1bf7ea8c5,,,"BEIRUT (AP) A U.N. peacekeeping force in southern Lebanon came under attack with small arms fire Saturday morning leaving one French peacekeeper dead and three wounded, two of them seriously, Frances… [+5584 chars]",,"Bassem Mroue, Samuel Petrequin",French President Emmanuel Macron says a French soldier was killed and three others wounded in an attack on U.N. peacekeepers in southern Lebanon. Macron identified the soldier as Staff Sgt. Florian Montorio from the 17th Parachute Engineer Regiment. He added …,https://dims.apnews.com/dims4/default/c9057dc/2147483647/strip/true/crop/5000x3332+0+1/resize/980x653!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2Fa7%2Fc3%2Fed448b615e72185e5c2f0ffd12e9%2Fcda77a10cdaa4e8eaf48b87ecf797389,https://apnews.com/article/lebanon-israel-france-peacekeepers-5856353ddea6c1654c38c8aadf803ed7,2026-04-18 15:54:00.000000,,associated-press,Associated Press,Macron says 1 French soldier was killed and 3 injured in attack on peacekeepers in Lebanon - AP News,,,,,,,,,,,,,,,,,,
NEWSAPI,d42ba17e-c9b7-425d-89f4-7fc45baf7d37,"Unfortunately, the provided text is incomplete, but based on the initial description, I can try to provide a potential summary and some suggested","**Summary:**

The article appears to address a narrative about the US president's trip that has not been entirely accurate. The exact context and reasons behind the inaccuracy are not specified. However, the narrative has contributed to a complex political situation.

**Tags:**

Politics, US Politics, Misinformation, Presidential Trip, Political Narrative.","Theres been a certain narrative that has not been accurate in all of its aspects, but because of the political situation created when, on the first day of the trip, the president of the United States… [+2108 chars]",,Associated Press,"The American pope has said his preaching isn’t directed at the president, but reflects a broader Gospel message.",https://www.politico.com/dims4/default/resize/1200/quality/90/format/jpg?url=https%3A%2F%2Fstatic.politico.com%2F84%2Fb5%2Fe23222c74df0b71f1a24484e6d9f%2Fafrica-pope-97426.jpg,https://www.politico.com/news/2026/04/18/pope-leo-xiv-says-not-in-my-interest-at-all-to-debate-trump-but-will-keep-preaching-peace-00879925,2026-04-18 15:05:00.000000,,politico,Politico,Pope Leo XIV says ‘not in my interest at all’ to debate Trump but will keep preaching peace - Politico,,,,,,,,,,,,,,,,,,
NEWSAPI,47a48b99-e47a-4c24-a07d-6382e6597d23,"WWE is returning to ESPN Unlimited in the US and Netflix worldwide tonight, April 18, 2026, with the biggest premium live event of the year, Night One of WrestleMania.","WWE, WrestleMania, ESPN, Netflix, Sports, LiveEvent.","WWE will return to ESPN Unlimited in the United States and Netflix everywhere else tonight (Sat., April 18, 2026) with their biggest premium live event of the year, WrestleMania!
Night One of Wrestl… [+1242 chars]",,Sean Rueter,"How to watch WrestleMania Saturday, when it goes live from Las Vegas, and what you’ll see when it does.",https://platform.cagesideseats.com/wp-content/uploads/sites/54/2026/04/gettyimages-2271840877.jpg?quality=90&strip=all&crop=0%2C10.732984293194%2C100%2C78.534031413613&w=1200,https://www.cagesideseats.com/wwe/434907/wwe-wrestlemania-42-saturday-start-time-match-card,2026-04-18 14:00:00.000000,,,Cageside Seats,"WrestleMania Saturday start time, match card - Cageside Seats",,,,,,,,,,,,,,,,,,
NEWSAPI,e411db93-c105-498a-97c7-ee8fe03fbad6,,,"The Met Police said a man was seen lighting a bag, which was later found to have contained three bottles with fluid in them, in the doorway. Minor damage was caused to the shopfront and no injuries w… [+38 chars]",,,It comes as a man attempts to ignite a plastic bag containing containing fluid in north-west London.,https://ichef.bbci.co.uk/news/1024/branded_news/ba41/live/7f3ae7d0-3b2d-11f1-9d5c-8ba507d7dbde.jpg,https://www.bbc.com/news/articles/cqxl1qr11q2o,2026-04-18 13:06:50.000000,,,BBC News,Counter terrorism investigate more arson attempts - BBC,,,,,,,,,,,,,,,,,,
NEWSAPI,77d6f9a5-9e36-41a7-a53a-0b7548013f2c,"Summary: An Indonesian crewmember recounts an incident on a Chinese vessel where a crewmate was pushed overboard by the captain, adding tension to an already competitive fishing environment.","Overboard, fishing, crew member, captain abuse, maritime labor, labor rights, workplace conflict, human rights at sea.","""We were fighting over who had caught more fish, and then I saw my crewmate pushed overboard by the captain,"" Akbar Fitrian, 29, an Indonesian crewmember says as he recounts an incident aboard a Chin… [+11727 chars]",,Nicole Tung,"A rare look at one of the world's most critical and understudied environmental crises. Southeast Asia produces more than half of the world's fish, yet its waters are among the most depleted and contested.",https://npr.brightspotcdn.com/dims3/default/strip/false/crop/3000x1688+0+157/resize/1400/quality/85/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F4c%2F78%2F8808ec9b439a9549ee300c085183%2Fnt-20250609-544.jpg,https://www.npr.org/sections/the-picture-show/2026/04/18/nx-s1-5766110/overfishing-in-southeast-asia,2026-04-18 13:00:00.000000,,,NPR,Photos: How overfishing in Southeast Asia is an ecological and human crisis - NPR,,,,,,,,,,,,,,,,,,
NEWSAPI,08e9374d-dd07-433c-85c0-1abae70c893c,,,"Everyone said AI would kill apps. Instead, new app launches are soaring.
According to a new analysis from market intelligence provider Appfigures, worldwide app releases in the first quarter of 2026… [+3603 chars]",,Sarah Perez,"New data from Appfigures shows a swell of new app launches in 2026, suggesting AI tools could be fueling a mobile software boom.",https://techcrunch.com/wp-content/uploads/2026/04/app-store-with-badge-GettyImages-2193151739.jpg?w=1024,https://techcrunch.com/2026/04/18/the-app-store-is-booming-again-and-ai-may-be-why/,2026-04-18 13:00:00.000000,,techcrunch,TechCrunch,"The App Store is booming again, and AI may be why - TechCrunch",,,,,,,,,,,,,,,,,,
NEWSAPI,af4d3fd1-440a-4741-aeed-5bb58d5250cb,"**Summary:** Multiple tornadoes have hit the Midwest, causing severe damage. Communities are beginning the cleanup process as the severe weather extends from the Great Lakes to Texas.

**","** tornadoes, severe weather, Midwest, cleanup, Great Lakes, Texas, storm damage","Communities across the Midwest are starting the cleanup process after multiple tornadoes touched down and severe weather struck areas from the Great Lakes to Texas. 
Another round of severe thunders… [+2879 chars]",,"Kerry  Breen, Andrew  Kozak","Severe thunderstorms are forecast across the Southern Plains, Mississippi Valley and Great Lakes on Saturday.",https://assets2.cbsnewsstatic.com/hub/i/r/2026/04/18/55d6143f-8795-40d1-b086-4f498f73e563/thumbnail/1200x630/8ec28f1b881f0179a04fff2cfc326321/gettyimages-2271859070-large.jpg,https://www.cbsnews.com/news/midwest-great-lakes-weather-storms-tornadoes/,2026-04-18 12:59:40.000000,,cbs-news,CBS News,"Midwest, Great Lakes brace for more severe storms after night of tornadoes - CBS News",,,,,,,,,,,,,,,,,,
NEWSAPI,f7d7cb9a-6775-4dee-8fd7-ffae1199bfa8,,,"Drought in the contiguous United States has reached record levels for this time of year, weather data shows. Meteorologists said its a bad sign for the upcoming wildfire season, food prices and weste… [+3919 chars]",,Seth Borenstein,"The contiguous United States is experiencing record drought levels for this time of year, according to weather data. Meteorologists warn this could worsen wildfire risks, food prices, and water issues in the West. Over 61% of the Lower 48 states are in modera…",https://dims.apnews.com/dims4/default/4eb261d/2147483647/strip/true/crop/4240x2825+0+3/resize/980x653!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2Fef%2F6e%2F6955fad7702e05b9343446770660%2F84d6541a23164767a23d4a3ec88017fe,https://apnews.com/article/drought-us-food-prices-wildfire-water-supply-3625f832e5122c988904fc66d39906f7,2026-04-18 12:58:00.000000,,associated-press,Associated Press,"Record US drought sparks worries about fires, water supply and food prices - AP News",,,,,,,,,,,,,,,,,,
NEWSAPI,5afbb057-fb93-4e8e-89ce-857e986cafea,"A stabbing incident occurred at Foss High School in Tacoma, Washington, resulting in five students and one school security guard being taken to hospitals.","Foss High School, stabbings, school safety, Tacoma, Washington, stabbing incident, school violence.","TACOMA, Wash. Five students and a school security guard were taken to hospitals after a stabbing at Foss High School on Thursday afternoon, according to the Tacoma Fire Department and Tacoma Police D… [+2514 chars]",,KOMO News Staff,"Four students and an adult security guard were taken to the hospital after a reported stabbing at Tacoma's Foss High School, according to officials.",https://komonews.com/resources/media2/16x9/1280/1320/center/90/fb1417f1-993e-435f-bce4-e7d08c835c6b-dn30FossHSStabbingMCP_frame_61621.jpeg,https://komonews.com/news/local/5-people-injured-in-stabbing-at-foss-high-school-in-tacoma,2026-05-01 02:49:56.000000,,,KOMO News,"5 students, security guard injured after stabbing at Tacoma's Foss High School - KOMO",,,,,,,,,,,,,,,,,,
NEWSAPI,aff7a844-6ef4-4fd9-a857-dcb7b6208637,"The article is not available in the given prompt, but based on the description, here's a possible summary and","Summary: A Utah court official has dismissed or settled most of the outstanding domestic violence cases against reality TV stars Taylor Frankie Paul, bringing an end to weeks of negative headlines.

Tags: Taylor Frankie Paul, reality TV stars, domestic violence, Utah court, celebrity news, criminal investigations.","SALT LAKE CITY After weeks of headlines about domestic disputes, physical violence, criminal investigations and off-screen drama, a Utah court official put it to reality stars Taylor Frankie Paul and… [+7994 chars]",,"Rebecca Cohen, Marlene Lenthang","After weeks of headlines about domestic disputes, physical violence, criminal investigations and off-screen drama, a Utah judge put it to reality stars Taylor Frankie Paul and Dakota Mortensen simply: You “need to stay away from each other.”","https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2026-04/260430-taylor-frankie-paul-dakota-mortensen-vl-259p-33a434.jpg",https://www.nbcnews.com/pop-culture/pop-culture-news/taylor-frankie-paul-dakota-mortensen-rcna342525,2026-05-01 02:08:00.000000,,nbc-news,NBC News,Inside the Utah courtroom where Taylor Frankie Paul and Dakota Mortensen faced off - NBC News,,,,,,,,,,,,,,,,,,
